ReviewID,ReviewTime,R_Ovrall,CEO,Outlook,WorkLife,Culture,Diversity,Senior,Recommend,Career,Compens,EmployerID,Current,Length,Status,JobEnd,Title,Location,pro,cons,summary,advice,helpful,nothelpful,spgroup
44616182,"""2021-03-26T10:13:44.233""",2,"""APPROVE""","""NEUTRAL""",2,1,3,1,"""NEGATIVE""",3,3,8876,TRUE,0,"""REGULAR""",null,"{""__ref"":""JobTitle:4279""}","{""__ref"":""City:1153851""}","Flexible hours, work from home, Microsoft, Java, Database, or UI developers have state of the art tools and related technologies available to them.","Application development\u002Fmaintenance is heavily influenced by a chaotic production environment. You will spend your day in meetings, supporting production defects\u002Foutages, reacting to planned\u002Funplanned events like tons of security patching\u002Fupgrades. IT policy changes from day-to-day with poor communication. Application customers are a nightmare -- you ending up telling them what their application does, they don't know (due to an equally chaotic corporate environment). Good luck getting quality code written, unless you do that on your own time. Did I mention chaotic?",Wells Fargo,"""Drain the swamp""",4,0,sp500
44615866,"""2021-03-26T10:04:41.637""",5,"""APPROVE""","""POSITIVE""",5,5,5,5,"""POSITIVE""",5,5,8876,TRUE,6,"""REGULAR""",null,"{""__ref"":""JobTitle:206205""}",null,Work life balance perfect\r\nWork culture,There is nothing negative about this company,Best place to work,null,0,0,sp500
44614132,"""2021-03-26T09:32:21.173""",5,null,null,0,0,0,0,null,0,0,8876,TRUE,0,"""PART_TIME""",null,"{""__ref"":""JobTitle:20850""}","{""__ref"":""City:1149627""}",Great company to work for,No cons for this position.,Teller,null,0,0,sp500
44610219,"""2021-03-26T08:08:58.257""",3,null,null,0,0,0,0,null,0,0,8876,FALSE,0,"""REGULAR""",2017,"{""__ref"":""JobTitle:47221""}",null,Great people to work with,Sales goals are very hard to reach but I have heard it has all changed since I have left,Great people impossible sales goals,null,0,0,sp500
44609853,"""2021-03-26T07:59:07.050""",5,null,null,5,5,5,5,null,5,5,8876,TRUE,0,"""REGULAR""",null,null,null,The company is very good,Nothing to say bad about company,Good,null,0,0,sp500
44607929,"""2021-03-26T07:14:37.907""",4,null,null,5,0,0,0,null,4,0,8876,FALSE,0,"""REGULAR""",2017,"{""__ref"":""JobTitle:47226""}",null,Wells Fargo has a lot of resources and the I love how you did not have to be a specialist in a certain thing. The answer was always a phone call away.,The compensation is horrible and I do not like how corporate it can be... especially with new procedures.,Personal Banker,null,0,0,sp500
44604803,"""2021-03-26T06:05:52.280""",3,"""NO_OPINION""","""NEGATIVE""",2,5,5,3,"""NEGATIVE""",2,1,8876,TRUE,4,"""REGULAR""",null,"{""__ref"":""JobTitle:731516""}","{""__ref"":""City:1153546""}",The people are very nice and the environment is very laid back.,There are not many opportunities to move up and to grow. The CTS department was actually just sold to an Australian company so not sure how that will play out.,Not much growth in CTS department,"""Stop making everyone’s performance available for everyone to see. It creates this environment where you feel like you have to one up each other. And it also creates a venue for people to talk behind others backs.""",0,0,sp500
44603612,"""2021-03-26T05:35:19.303""",3,"""DISAPPROVE""","""NEUTRAL""",4,2,2,1,"""NEGATIVE""",3,2,8876,FALSE,2,"""PART_TIME""",2021,"{""__ref"":""JobTitle:20850""}",null,the people who work here are great,culture was not what they wanted to make it out to be. just another large company doing what’s best for the people at top while trying to frame it as beneficial to the clientele and staff,meh,null,0,0,sp500
44602820,"""2021-03-26T05:08:50.777""",4,"""APPROVE""","""NEUTRAL""",2,4,4,3,"""POSITIVE""",2,3,8876,FALSE,6,"""REGULAR""",2019,"{""__ref"":""JobTitle:23157""}","{""__ref"":""City:1138644""}",Socially polite organization. Little friction. Decent working conditions,"Separation between management staff gets in the way of some progress. Because of \""silo style\"", extending technical reach is tough.",Company under evolution,"""More autonomous technical staff, and more inclusion of technology teams in management meetings (shadow) for awareness and broadening.""",0,0,sp500
44595231,"""2021-03-26T00:45:18.187""",2,"""NO_OPINION""","""NEUTRAL""",3,2,1,2,"""NEGATIVE""",2,3,8876,TRUE,6,"""REGULAR""",null,"{""__ref"":""JobTitle:17959""}","{""__ref"":""City:2865319""}","Benefits, transport, wfh, reimbursement, working hours",Many which I can't share,No place for hardwork people,null,0,0,sp500
44590840,"""2021-03-25T21:58:51.933""",3,"""NO_OPINION""","""NEGATIVE""",4,3,4,4,"""POSITIVE""",3,3,8876,FALSE,4,"""REGULAR""",2021,"{""__ref"":""JobTitle:896296""}","{""__ref"":""City:1147401""}",Good work life balance. Nice people.,"Poor communication, organizational mess. Never know when you'll be laid off.","Lack of career growth, organization mess",null,1,0,sp500
44589506,"""2021-03-25T21:10:17.450""",4,null,null,0,0,0,0,null,0,0,8876,FALSE,0,"""REGULAR""",2019,"{""__ref"":""JobTitle:8622""}","{""__ref"":""City:2308631""}",good environment &amp; good ppl to work with,the company not intend to develop investment banking\u002Fsecurities business,Overall good,null,0,0,sp500
44587775,"""2021-03-25T20:20:18.117""",3,"""APPROVE""","""NEGATIVE""",4,4,4,3,"""NEGATIVE""",2,4,8876,FALSE,9,"""REGULAR""",2021,"{""__ref"":""JobTitle:47221""}",null,great benefits\r\npay\r\n401k benefits are good,"favoritism and constant changing of staff, management, and job requirments",Not a lot of room for advancement,null,0,0,sp500
44587353,"""2021-03-25T20:08:35.703""",4,"""NO_OPINION""","""NEUTRAL""",4,3,5,3,"""POSITIVE""",3,3,8876,FALSE,2,"""REGULAR""",2021,"{""__ref"":""JobTitle:20850""}","{""__ref"":""City:1147122""}","Flexible hours, pay, environment, health insurance, 401k",management (depending on your branch),"Great company, but choose your branch wisely.",null,0,0,sp500
44587353,"""2021-03-25T20:08:35.703""",4,"""NO_OPINION""","""NEUTRAL""",4,3,5,3,"""POSITIVE""",3,3,8876,FALSE,2,"""REGULAR""",2021,"{""__ref"":""JobTitle:20850""}","{""__ref"":""City:1147122""}","Flexible hours, pay, environment, health insurance, 401k",management (depending on your branch),"Great company, but choose your branch wisely.",null,0,0,sp500
44586347,"""2021-03-25T19:39:25.913""",4,"""NO_OPINION""","""NEUTRAL""",4,3,5,1,"""POSITIVE""",2,5,8876,TRUE,0,"""REGULAR""",null,"{""__ref"":""JobTitle:48426""}","{""__ref"":""City:1127008""}","Great benefits and pay, training and incentive compensation",With all of the staffing changes in Community limited growth and career opportunity,Great company overall,null,0,0,sp500
44585847,"""2021-03-25T19:20:24.863""",2,"""NO_OPINION""","""NEGATIVE""",1,2,3,1,"""NEGATIVE""",4,3,8876,TRUE,4,"""REGULAR""",null,"{""__ref"":""JobTitle:47227""}","{""__ref"":""City:1165347""}",steady check expect nothing more,poor management and no work life balance,sos,null,0,0,sp500
44582159,"""2021-03-25T17:57:26.193""",3,"""DISAPPROVE""","""NEUTRAL""",4,3,5,2,"""NEGATIVE""",4,5,8876,FALSE,0,"""REGULAR""",2021,"{""__ref"":""JobTitle:34713""}","{""__ref"":""City:1142551""}","Large company, good technology, lots opportunities for education.","Too many layoffs, lots of restructuring from new management, everything is pushed from top down so no opportunities to make decisions on own when leading.",Used to be a good company,"""Invest in your people, listen to them and trust them.""",1,0,sp500
44581629,"""2021-03-25T17:40:51.050""",3,"""DISAPPROVE""","""NEUTRAL""",1,2,3,2,"""NEGATIVE""",4,3,8876,TRUE,6,"""REGULAR""",null,"{""__ref"":""JobTitle:15225""}","{""__ref"":""City:1153546""}",Laid back staff and decent amount of PTO,"Long hours, high turnover, picking up the slack of other people, bad morale due to recent layoffs",Eh...,"""Hold non-performers accountable""",0,0,sp500
44580358,"""2021-03-25T17:00:42.677""",4,"""NO_OPINION""","""POSITIVE""",4,4,5,4,"""POSITIVE""",5,4,8876,TRUE,2,"""PART_TIME""",null,"{""__ref"":""JobTitle:20850""}","{""__ref"":""City:1142578""}",See what goes in the back end,has to remember a lot of laws,Process transactions for customers as well as help them with banking  services,null,0,0,sp500
44577790,"""2021-03-25T15:49:16.747""",3,"""NO_OPINION""","""NEUTRAL""",3,2,3,3,"""NEGATIVE""",3,3,8876,FALSE,4,"""REGULAR""",2017,"{""__ref"":""JobTitle:13074""}",null,It's a job what else,The people and the politics,Not so good,null,0,0,sp500
44576859,"""2021-03-25T15:27:11.917""",5,null,null,0,0,0,0,null,0,0,8876,TRUE,0,"""REGULAR""",null,"{""__ref"":""JobTitle:53693""}","{""__ref"":""City:1146820""}",People are great to work with,No cons I can think of,Great,null,0,0,sp500
44574724,"""2021-03-25T14:37:38.517""",4,null,null,0,0,0,0,null,0,0,8876,FALSE,9,"""REGULAR""",2021,"{""__ref"":""JobTitle:512335""}","{""__ref"":""City:1127008""}","Benefits, Upward Mobility, Diversity, Salary","Lacks Performance Based Bonuses, Job Protection",International Wholesale Banking,null,0,0,sp500
44574456,"""2021-03-25T14:31:00.160""",4,"""NO_OPINION""","""POSITIVE""",3,3,4,3,"""POSITIVE""",4,5,8876,TRUE,0,"""REGULAR""",null,"{""__ref"":""JobTitle:19561""}","{""__ref"":""City:1162363""}",They really try their best to help their customers,I have moral and ethical concerns with the company\r\nThey care more about their customers and earning potential than their employee well-being,Its an okay company,"""If you care more about your employees they're going to be more willing to do what you want them to.""",0,0,sp500
